recorded_time,agg_level,product_type,country,year,quarter,month,brand,total_market_size_count,market_share_count_pct
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,K-Swiss,35,0.7000000000000001
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,Timberland,45,0.8999999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,Merrell,41,0.8200000000000001
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,Mizuno,35,0.7000000000000001
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,Kappa,29,0.58
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,Lacoste,26,0.52
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,Vans,31,0.62
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,Xero Shoes,42,0.84
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,Cariuma,27,0.54
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,Autry,35,0.7000000000000001
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,Fila,15,0.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,Diadora,16,0.32
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,Champion,19,0.38
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,AND1,14,0.2799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,Arc'teryx,29,0.58
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,Spira,26,0.52
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,Keds,22,0.44
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,Allbirds,17,0.3399999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,British Knights,24,0.48
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,Macbeth Footwear,17,0.3399999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,KangaROOs,12,0.24
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,Athletic Propulsion Labs,15,0.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,Heelys,11,0.22
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,Topo Athletic,16,0.32
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,Craft,9,0.18
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,Wilson Sporting Goods,6,0.12
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,La Sportiva,10,0.2
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q3,September,Li-Ning,4,0.08
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Nike,677,13.54
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Adidas,458,9.16
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Hoka One One,565,11.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,On,430,8.6
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Skechers,291,5.82
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Jordan Brand,217,4.34
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,New Balance,159,3.18
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Under Armour,202,4.04
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,VEJA,109,2.18
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Asics,204,4.08
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Puma,291,5.82
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Converse,103,2.06
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Salomon,89,1.78
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Reebok,90,1.7999999999999998
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Saucony,145,2.9000000000000004
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Brooks Sports,100,2.0
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Lululemon,50,1.0
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,The North Face,60,1.2
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Altra Running,72,1.44
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Anta Sports,60,1.2
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,K-Swiss,37,0.74
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Timberland,27,0.54
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Merrell,37,0.74
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Mizuno,49,0.98
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Kappa,43,0.86
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Lacoste,22,0.44
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Vans,29,0.58
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Xero Shoes,32,0.64
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Cariuma,24,0.48
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Autry,36,0.72
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Fila,14,0.2799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Diadora,22,0.44
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Champion,15,0.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,AND1,16,0.32
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Arc'teryx,19,0.38
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Spira,15,0.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Keds,27,0.54
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Allbirds,23,0.4599999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,British Knights,18,0.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Macbeth Footwear,26,0.52
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,KangaROOs,15,0.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Athletic Propulsion Labs,18,0.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Heelys,14,0.2799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Topo Athletic,16,0.32
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Craft,10,0.2
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Wilson Sporting Goods,7,0.1399999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,La Sportiva,11,0.22
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,October,Li-Ning,6,0.12
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Nike,669,13.38
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Adidas,434,8.68
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Hoka One One,526,10.52
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,On,443,8.86
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Skechers,304,6.08
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Jordan Brand,209,4.18
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,New Balance,168,3.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Under Armour,217,4.34
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,VEJA,115,2.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Asics,196,3.92
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Puma,244,4.88
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Converse,112,2.24
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Salomon,80,1.6
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Reebok,82,1.64
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Saucony,173,3.46
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Brooks Sports,101,2.02
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Lululemon,65,1.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,The North Face,52,1.04
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Altra Running,39,0.7799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Anta Sports,85,1.7000000000000002
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,K-Swiss,47,0.94
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Timberland,47,0.94
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Merrell,51,1.02
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Mizuno,37,0.74
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Kappa,41,0.8200000000000001
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Lacoste,31,0.62
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Vans,38,0.76
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Xero Shoes,41,0.8200000000000001
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Cariuma,39,0.7799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Autry,26,0.52
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Fila,14,0.2799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Diadora,25,0.5
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Champion,13,0.26
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,AND1,24,0.48
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Arc'teryx,20,0.4
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Spira,20,0.4
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Keds,21,0.42
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Allbirds,24,0.48
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,British Knights,25,0.5
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Macbeth Footwear,10,0.2
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,KangaROOs,18,0.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Athletic Propulsion Labs,14,0.2799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Heelys,12,0.24
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Topo Athletic,9,0.18
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Craft,19,0.38
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Wilson Sporting Goods,7,0.1399999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,La Sportiva,10,0.2
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,November,Li-Ning,3,0.06
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Nike,637,12.740000000000002
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Adidas,430,8.6
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Hoka One One,495,9.9
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,On,424,8.48
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Skechers,296,5.92
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Jordan Brand,227,4.54
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,New Balance,170,3.4000000000000004
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Under Armour,202,4.04
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,VEJA,127,2.54
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Asics,218,4.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Puma,226,4.52
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Converse,118,2.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Salomon,67,1.34
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Reebok,82,1.64
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Saucony,176,3.52
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Brooks Sports,99,1.98
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Lululemon,72,1.44
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,The North Face,68,1.36
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Altra Running,64,1.28
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Anta Sports,61,1.22
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,K-Swiss,50,1.0
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Timberland,28,0.5599999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Merrell,48,0.96
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Mizuno,50,1.0
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Kappa,52,1.04
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Lacoste,39,0.7799999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Vans,45,0.8999999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Xero Shoes,26,0.52
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Cariuma,40,0.8
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Autry,38,0.76
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Fila,27,0.54
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Diadora,17,0.3399999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Champion,15,0.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,AND1,20,0.4
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Arc'teryx,26,0.52
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Spira,27,0.54
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Keds,28,0.5599999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Allbirds,23,0.4599999999999999
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,British Knights,24,0.48
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Macbeth Footwear,21,0.42
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,KangaROOs,12,0.24
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Athletic Propulsion Labs,15,0.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Heelys,12,0.24
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Topo Athletic,15,0.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Craft,16,0.32
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Wilson Sporting Goods,5,0.1
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,La Sportiva,15,0.3
2025-01-16,product_type.country.year.quarter.month.brand,athletic_footwear,USA,2023,Q4,December,Li-Ning,7,0.1399999999999999
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Nike,2077,13.846666666666666
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Adidas,1367,9.113333333333332
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Hoka One One,1638,10.92
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,On,1262,8.413333333333334
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Skechers,861,5.74
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Jordan Brand,592,3.9466666666666654
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,New Balance,505,3.3666666666666663
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Under Armour,629,4.193333333333333
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,VEJA,390,2.6
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Asics,620,4.133333333333333
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Puma,700,4.666666666666667
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Converse,305,2.033333333333333
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Salomon,255,1.7000000000000002
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Reebok,251,1.6733333333333331
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Saucony,522,3.4799999999999995
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Brooks Sports,309,2.06
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Lululemon,194,1.2933333333333332
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,The North Face,209,1.393333333333333
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Altra Running,175,1.1666666666666667
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Anta Sports,182,1.2133333333333334
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,K-Swiss,114,0.76
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Timberland,127,0.8466666666666668
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Merrell,122,0.8133333333333332
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Mizuno,132,0.88
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Kappa,110,0.7333333333333333
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Lacoste,97,0.6466666666666666
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Vans,92,0.6133333333333334
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Xero Shoes,98,0.6533333333333333
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Cariuma,92,0.6133333333333334
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Autry,103,0.6866666666666666
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Fila,48,0.32
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Diadora,75,0.5
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Champion,67,0.4466666666666666
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,AND1,59,0.3933333333333333
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Arc'teryx,62,0.4133333333333333
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Spira,62,0.4133333333333333
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Keds,67,0.4466666666666666
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Allbirds,60,0.4
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,British Knights,49,0.3266666666666666
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Macbeth Footwear,64,0.4266666666666667
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,KangaROOs,42,0.2799999999999999
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Athletic Propulsion Labs,48,0.32
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Heelys,32,0.2133333333333333
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Topo Athletic,44,0.2933333333333333
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Craft,29,0.1933333333333333
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Wilson Sporting Goods,26,0.1733333333333333
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,La Sportiva,24,0.16
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Li-Ning,12,0.08
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Nike,2013,13.420000000000002
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Adidas,1447,9.646666666666668
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Hoka One One,1547,10.313333333333333
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,On,1237,8.246666666666666
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Skechers,896,5.973333333333334
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Jordan Brand,595,3.966666666666667
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,New Balance,490,3.266666666666666
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Under Armour,622,4.1466666666666665
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,VEJA,396,2.64
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Asics,615,4.1000000000000005
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Puma,743,4.953333333333333
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Converse,299,1.9933333333333327
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Salomon,262,1.7466666666666666
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Reebok,233,1.5533333333333332
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Saucony,480,3.2
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Brooks Sports,330,2.2
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Lululemon,199,1.3266666666666669
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,The North Face,200,1.3333333333333337
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Altra Running,166,1.106666666666667
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Anta Sports,176,1.1733333333333331
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,K-Swiss,124,0.8266666666666667
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Timberland,135,0.8999999999999999
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Merrell,162,1.08
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Mizuno,119,0.7933333333333334
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Kappa,128,0.8533333333333334
2025-01-16,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Lacoste,99,0.66
