recorded_time,agg_level,product_type,country,year,quarter,month,brand,total_market_size_rev,market_share_rev_pct,average_unit_price,market_share_unit_sold,market_share_unit_pct
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Topo Athletic,1374174.3197855302,0.0395154652089103,,9679.26590683916,0.0361560713298074
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Autry,1040257.8914056116,0.0299134352347295,,9281.127021090984,0.0346688575172279
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Altra Running,849359.5915220705,0.0244240042223194,,5404.890415729348,0.0201895066507908
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Arc'teryx,525432.707801681,0.0151092314750878,,3099.460239313408,0.0115777690761998
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Xero Shoes,361465.52038383,0.0103942258193102,,2614.854741563639,0.0097675666174495
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q1,,Lacoste,174828.85823041148,0.0050273415573619,,1361.284781910343,0.0050849630693743
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Nike,928467103.9469036,25.680000000000007,,6434897.670923167,23.49635879900027
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Skechers,343474980.0426629,9.500000000000004,,3125996.7090168446,11.4142514824197
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Jordan Brand,304788850.71154195,8.430000000000003,,1770288.5082728483,6.464024153185707
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Under Armour,277310852.3081289,7.670000000000004,,2028761.553787733,7.407811564869098
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Hoka One One,250194406.5152871,6.920000000000003,,1568878.1419042954,5.7285951726414535
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Adidas,235009196.8712957,6.500000000000003,,1478106.2894491677,5.397151205199215
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Asics,206084988.0255977,5.700000000000003,,1596404.466978202,5.829104682416088
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,New Balance,191622883.6027488,5.300000000000002,,1549866.1401234951,5.659174827800938
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Puma,177883884.40104228,4.920000000000002,,1393292.4811830556,5.087462415720098
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Saucony,169929726.96847534,4.700000000000002,,1213671.3968223466,4.431594729575644
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Converse,126543413.69992846,3.5000000000000018,,1723882.8495937446,6.294578722599437
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Brooks Sports,119312361.488504,3.300000000000002,,883088.1211496106,3.2245043210903948
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,On,83157100.43138155,2.300000000000001,,537453.1101331834,1.962454068289203
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Vans,54232891.58568363,1.5000000000000009,,813316.8639023367,2.969741840321356
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Allbirds,28924208.84569793,0.8000000000000004,,266113.79404419434,0.9716868093301976
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Reebok,7756612.319847209,0.2145362000731342,,67810.84896890291,0.2476042540719346
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Fila,7087837.56842497,0.1960388989371908,,80507.89650042744,0.2939662010282506
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Merrell,6702483.490159491,0.1853805862325294,,55380.20539817358,0.202215053438626
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,The North Face,6099268.534874722,0.1686965701959217,,41521.65958992619,0.1516120164681489
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Mizuno,5880954.396940781,0.1626583303505774,,40230.34171713976,0.1468969037166824
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,La Sportiva,5854913.948884358,0.1619380908254006,,33797.55382759386,0.1234082485646961
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Keds,5763196.872726208,0.1594013348049353,,89946.36958227516,0.328429802687045
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Timberland,5486191.987102647,0.1517397973820436,,37048.96873270023,0.1352804515307203
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Diadora,5466309.718745519,0.1511898838210348,,43625.78824459217,0.1592950231541273
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Salomon,5188817.050994504,0.1435148550800557,,40194.34311009302,0.146765458551477
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Anta Sports,4950617.4759988,0.1369266140321106,,37319.08236071109,0.1362667433172892
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Lululemon,4658631.197715328,0.1288507138796499,,31061.453967697387,0.1134176648280632
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Wilson Sporting Goods,4038452.595473237,0.1116975089487753,,29229.08525260388,0.1067269612638954
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,VEJA,4007308.502798997,0.1108361103095832,,26509.16207414988,0.096795444995121
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Athletic Propulsion Labs,3753766.542211892,0.1038235220119484,,22991.623756100933,0.0839515200973607
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Champion,3745957.504498077,0.1036075358045338,,40684.95889458079,0.1485568910022006
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,AND1,3655072.479962907,0.101093793077256,,44090.159833979815,0.1609906276591712
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Li-Ning,3317280.9668450616,0.0917509892019317,,26209.93459172597,0.0957028470007002
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Macbeth Footwear,3241277.96113352,0.0896488606737636,,26833.791494534315,0.0979807955209779
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,K-Swiss,2686014.653007546,0.0742911148882,,22637.168834071883,0.0826572648578875
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,British Knights,2453895.733917025,0.0678710556131808,,27069.799435942943,0.0988425539442404
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,KangaROOs,2447998.506714401,0.0677079472015638,,19720.5892946712,0.0720076783643465
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Spira,2381173.314862505,0.0658596631649386,,18445.379029857504,0.0673513808661561
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Cariuma,2339683.3521442604,0.0647121133615312,,18637.584776380107,0.068053200135782
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Craft,2106739.030640674,0.0582692247004439,,16141.23881429897,0.0589380527921757
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Heelys,1547442.1025616797,0.0427999150695343,,21035.93728486765,0.0768105345873524
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Kappa,1474233.1862389457,0.0407750668404738,,11923.753859872197,0.0435383456350018
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Topo Athletic,1428691.9604217927,0.0395154652089103,,9901.790305228304,0.0361553562561514
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Autry,1081528.0600269686,0.0299134352347295,,9494.566697298564,0.0346684216547551
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Altra Running,883056.2487182185,0.0244240042223194,,5529.149316154233,0.0201891129943903
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Arc'teryx,546278.20835429,0.0151092314750878,,3170.7855150473165,0.0115777931439174
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Xero Shoes,375805.9479838457,0.0103942258193102,,2675.019408067304,0.0097675548269008
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q2,,Lacoste,181764.8464297407,0.0050273415573619,,1392.6308629572404,0.0050850465856608
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Nike,849972718.3260534,25.680000000000007,,5753344.550113784,23.496490813423875
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Skechers,314436947.9788749,9.500000000000004,,2794921.7283099056,11.414378565624704
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Jordan Brand,279021418.04862267,8.430000000000003,,1582774.3552845726,6.464004158751687
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Under Armour,253866462.21031272,7.670000000000004,,1813870.0294134456,7.407792130581687
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Hoka One One,229042492.6330331,6.920000000000003,,1402705.047012318,5.728606372169455
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Adidas,215141069.66975653,6.500000000000003,,1321500.4759571494,5.396969279833649
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Asics,188662168.78732497,5.700000000000003,,1427296.1442450727,5.829035693790739
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,New Balance,175422718.34610918,5.3000000000000025,,1385693.9471092687,5.659133537869914
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Puma,162845240.42695418,4.920000000000003,,1245725.0213816538,5.087504540357733
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Saucony,155563542.6842855,4.700000000000002,,1085120.223086366,4.431599243035952
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Converse,115845191.36063814,3.5000000000000018,,1541324.232031303,6.29472306811781
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Brooks Sports,109225466.14003024,3.300000000000002,,789558.4855566758,3.224533754401412
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,On,76126840.03699078,2.300000000000001,,480520.3462907824,1.962431035363828
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Vans,49647939.15455921,1.5000000000000009,,727142.5529912739,2.969628911946731
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Allbirds,26478900.88243157,0.8000000000000004,,237932.3010279406,0.9717085560622726
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Reebok,7100853.471787535,0.2145362000731342,,60628.585628968605,0.247605369859827
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Fila,6488618.2175736185,0.1960388989371908,,71977.63172296903,0.2939545420615043
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Merrell,6135842.710472753,0.1853805862325294,,49513.784883600485,0.2022128488084997
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,The North Face,5583624.701779962,0.1686965701959217,,37122.92440229849,0.1516089371301054
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Mizuno,5383767.258818435,0.1626583303505773,,35969.397836172786,0.1468979683835045
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,La Sportiva,5359928.32006998,0.1619380908254006,,30217.394878768104,0.1234069565954527
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Keds,5275965.181033964,0.1594013348049353,,80420.81453566242,0.3284362536410037
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Timberland,5022378.818499229,0.1517397973820437,,33123.79787447478,0.1352766213954479
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Diadora,5004177.4351544045,0.1511898838210348,,39004.734610238775,0.1592941949620219
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Salomon,4750144.528526656,0.1435148550800557,,35936.52619257085,0.1467637215527806
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Anta Sports,4532082.801404027,0.1369266140321107,,33365.655885888285,0.1362643624378678
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Lululemon,4264781.601812249,0.1288507138796499,,27771.214667396005,0.1134168281816509
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Wilson Sporting Goods,3697034.0853364174,0.1116975089487753,,26132.3035755432,0.1067235632331825
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,VEJA,3668522.973852132,0.1108361103095832,,23700.94412633792,0.0967939623784495
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Athletic Propulsion Labs,3436415.93577417,0.1038235220119485,,20556.27600254155,0.0839512297664096
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Champion,3429267.0890515386,0.1036075358045338,,36374.99571316595,0.1485544182463108
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,AND1,3346065.658402137,0.101093793077256,,39418.98174247269,0.1609859681301749
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Li-Ning,3036831.6861787504,0.0917509892019318,,23433.770557882457,0.0957028333417435
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Macbeth Footwear,2967254.120004381,0.0896488606737637,,23991.562978119488,0.0979808412663059
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,K-Swiss,2458933.834462482,0.0742911148882,,20238.91958119026,0.0826551554267085
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,British Knights,2246438.6929592686,0.0678710556131808,,24201.740933197256,0.0988392018855341
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,KangaROOs,2241040.0286288983,0.0677079472015638,,17631.925792505037,0.0720082690681844
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Spira,2179864.366368424,0.0658596631649386,,16491.446192385287,0.0673505837490285
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Cariuma,2141882.0444908263,0.0647121133615312,,16663.21953952789,0.0680521010730774
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Craft,1928631.281673984,0.0582692247004438,,14431.56698357005,0.058938097327416
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Heelys,1416618.3861283597,0.0427999150695343,,18806.35983154269,0.0768046233224546
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Kappa,1349598.691679285,0.0407750668404738,,10660.710059211397,0.0435380279746816
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Topo Athletic,1307907.6082373883,0.0395154652089103,,8853.040747854178,0.0361555593952232
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Autry,990093.608291798,0.0299134352347295,,8488.830222932756,0.0346681342673818
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Altra Running,808400.9836936075,0.0244240042223194,,4943.46795025034,0.0201889784746535
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Arc'teryx,500094.8032982064,0.0151092314750878,,2834.902791374043,0.0115776600574273
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Xero Shoes,344034.5940239104,0.0103942258193102,,2391.661317533151,0.0097674748464573
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q3,,Lacoste,166398.09849939443,0.0050273415573619,,1245.124108092025,0.0050850504280641
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Nike,1077802569.653153,25.680000000000003,,8789663.104189156,23.49627099077116
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Skechers,398719797.9635886,9.500000000000004,,4269986.013913957,11.414402044818804
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Jordan Brand,353811357.56137383,8.430000000000001,,2418138.0273454404,6.4640960307703
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Under Armour,321913773.7242868,7.6700000000000035,,2771180.8121695668,7.407839703905019
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Hoka One One,290435894.9376877,6.920000000000003,,2143031.131121846,5.728688301432096
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Adidas,272808282.8171922,6.500000000000002,,2018996.547921796,5.397122672061529
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Asics,239231878.7781532,5.700000000000002,,2180576.612335284,5.829053786503919
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,New Balance,222443676.7586336,5.300000000000002,,2117059.0319660497,5.659260443648454
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Puma,206494884.84009007,4.920000000000001,,1903162.0647602936,5.087477310893885
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Saucony,197261373.72935435,4.700000000000001,,1657783.76417187,4.431539196140352
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Converse,146896767.6707958,3.500000000000001,,2354643.193852435,6.294363494200779
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Brooks Sports,138502666.66103604,3.3000000000000016,,1206238.0831981597,3.224480454626808
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,On,96532161.61223724,2.300000000000001,,734139.9171270556,1.962481409525064
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Vans,62955757.57319821,1.5000000000000009,,1110931.7140530064,2.969710248984487
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Allbirds,33576404.03903904,0.8000000000000002,,363497.487725493,0.9716908799373816
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Reebok,9004192.668319585,0.2145362000731341,,92628.00343773067,0.2476104765687463
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Fila,8227851.597604323,0.1960388989371908,,109967.42215433832,0.2939617048420677
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Merrell,7780516.830421651,0.1853805862325293,,75644.99318175252,0.2022119889949361
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,The North Face,7080280.25112297,0.1686965701959217,,56715.76805956024,0.1516109366173578
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Mizuno,6826852.275208088,0.1626583303505773,,54952.769962978135,0.1468981415372182
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,La Sportiva,6796623.458580313,0.1619380908254006,,46166.29591338798,0.1234103954341674
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Keds,6690154.527215803,0.1594013348049353,,122861.12157984496,0.328428766000631
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Timberland,6368595.932126768,0.1517397973820436,,50606.71861350195,0.1352804038564156
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Diadora,6345515.782238042,0.1511898838210347,,59591.28147188065,0.1592976751843088
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Salomon,6023390.949715104,0.1435148550800557,,54902.65552811528,0.1467641770919227
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Anta Sports,5746879.145549622,0.1369266140321106,,50976.47062764404,0.1362688141539076
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Lululemon,5407929.537427175,0.1288507138796499,,42428.67135559906,0.1134190865033718
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Wilson Sporting Goods,4688000.8632728215,0.1116975089487753,,39925.14112958512,0.1067267225382529
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,VEJA,4651847.527337581,0.1108361103095832,,36210.66200316727,0.0967972852993807
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Athletic Propulsion Labs,4357525.654786555,0.1038235220119484,,31405.101416993035,0.0839512009322217
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Champion,4348460.604577788,0.1036075358045338,,55571.57151476282,0.1485523037932566
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,AND1,4242957.552751196,0.101093793077256,,60227.12230155492,0.1609973863409177
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Li-Ning,3850835.35553196,0.0917509892019317,,35801.74872542765,0.0957041902544847
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Macbeth Footwear,3762607.959527257,0.0896488606737636,,36653.59903146645,0.0979813316417035
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,K-Swiss,3118035.6124960915,0.0742911148882,,30921.024267346183,0.0826571800176861
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,British Knights,2848582.482280308,0.0678710556131808,,36976.7334385432,0.098845125111956
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,KangaROOs,2841736.7398670367,0.0677079472015638,,26938.557124054256,0.072011365030075
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Spira,2764163.3253762447,0.0658596631649386,,25195.09494627101,0.0673507927981505
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Cariuma,2716000.080558586,0.0647121133615312,,25457.773860581823,0.0680529784087989
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Craft,2445588.7894795714,0.0582692247004438,,22048.260884449577,0.0589387677861445
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Heelys,1796334.0515140484,0.0427999150695342,,28733.866457452383,0.0768105335658609
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Kappa,1711350.1486932137,0.0407750668404738,,16287.400666725363,0.0435390043127198
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Topo Athletic,1658484.0320562057,0.0395154652089103,,13525.219104035425,0.0361552211399901
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Autry,1255481.98454613,0.0299134352347295,,12969.44179503802,0.0346695334511752
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Altra Running,1025087.79252474,0.0244240042223194,,7552.500990082872,0.0201891253188622
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Arc'teryx,634142.075908642,0.0151092314750878,,4331.028648588558,0.0115775794350445
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Xero Shoes,436250.9072277175,0.0103942258193102,,3653.986286682126,0.0097677295444379
2025-01-14,product_type.country.year.quarter.brand,athletic_footwear,USA,2023,Q4,,Lacoste,211000.0642152946,0.0050273415573619,,1902.2758374045493,0.0050851082737802
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Nike,3749280000.000002,25.680000000000007,,27268190.588819075,23.496465546240668
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Skechers,1387000000.000001,9.500000000000004,,13246641.406732712,11.414371349755909
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Jordan Brand,1230780000.0000007,8.430000000000003,,7501698.105963466,6.464066272051936
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Under Armour,1119820000.0000007,7.6700000000000035,,8596933.145664372,7.407808846079559
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Hoka One One,1010320000.0000006,6.920000000000003,,6648216.300546849,5.728637723172072
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Adidas,949000000.0000006,6.500000000000003,,6263422.860089116,5.397068755048394
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Asics,832200000.0000006,5.700000000000002,,6764721.335347847,5.82902782889796
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,New Balance,773800000.0000005,5.300000000000002,,6567600.038182944,5.659172269462178
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Puma,718320000.0000005,4.920000000000002,,5904107.236420255,5.087453522447549
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Saucony,686200000.0000005,4.700000000000002,,5142924.411980243,4.431557196998716
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Converse,511000000.0000004,3.5000000000000018,,7304959.072429492,6.294540101696976
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Brooks Sports,481800000.0000004,3.3000000000000016,,3742113.5115622543,3.224505891146189
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,On,335800000.00000024,2.300000000000001,,2277470.187729814,1.962451436749377
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Vans,219000000.0000001,1.5000000000000009,,3446375.088850708,2.9696738868990624
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Allbirds,116800000.00000007,0.8000000000000004,,1127685.445775898,0.9717044531196356
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Reebok,31322285.2106776,0.2145362000731342,,287354.73374513054,0.247607943732068
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Fila,28621679.24482987,0.1960388989371908,,341146.9837522676,0.2939596715751951
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Merrell,27065565.58994929,0.1853805862325293,,234673.34622967936,0.2022134243321447
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,The North Face,24629699.248604573,0.1686965701959217,,175948.22126747793,0.151611134793402
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Mizuno,23748116.231184304,0.1626583303505773,,170477.19957110233,0.1468968625950723
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,La Sportiva,23642961.2605085,0.1619380908254006,,143218.0999937139,0.123408230595255
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Keds,23272594.88152056,0.1594013348049353,,381150.7131565191,0.3284301013826477
2025-01-14,product_type.country.year.brand,athletic_footwear,USA,2023,,,Timberland,22154010.41777838,0.1517397973820436,,156995.0693174672,0.1352795751200332
